Unified ID,Unified Publisher Name,Unified Publisher ID,Publisher Name,Publisher ID,App Name,App ID,Qimai_App_ID,Qimai_중국_게임명,Qimai_중국_부제,Qimai_개발자명_raw,Qimai_공급사명,Qimai_퍼블리셔명,Qimai_개발사_중문표준,Qimai_개발사_한글표기,Qimai_개발사_영문표준,개발사_표준화방식,Qimai_장르_raw,Qimai_장르_한글,SensorTower_카테고리_IDs,SensorTower_카테고리_전체_EN,SensorTower_카테고리_전체_KO,SensorTower_큰장르_EN,SensorTower_큰장르_KO,SensorTower_세부장르_EN,SensorTower_세부장르_KO,战略大品类Tag,战略细分品类Tag,전략대분류_KO,전략세부분류_KO,战略Tag_判定依据,战略Tag_置信度,SensorTower_대표세부장르_EN,SensorTower_대표세부장르_KO,SensorTower_보조세부장르_EN,SensorTower_보조세부장르_KO,SensorTower_장르태그_API상태,SensorTower_장르태그_API오류,SensorTower_메타_게임명,SensorTower_메타_퍼블리셔,Qimai_출시일,Qimai_업데이트일,Qimai_Bundle_ID,Qimai_AppStore_URL,Qimai_URL,Qimai_데이터출처,Qimai_매칭점수,Qimai_매칭근거,검토메모,퍼블리셔명_보완메모,Qimai_출시일_releasecmp,SensorTower_출시일,출시일_비교결과,출시일_일수차이_ST_minus_Qimai,SensorTower_게임명,SensorTower_퍼블리셔명,SensorTower_URL,Qimai_출시일_비교파일,Qimai_출시일_final,적용_출시일,적용_출시일_출처,적용_출시일_메모,매출집계_시작일,매출집계_종료일,적용_출시일_출처_초기,최종_매출집계_시작일,최종_매출집계_종료일,최종_출시일_매출기준,매출기반_추정시작월,SensorTower_전체기간_Net_USD_참고,SensorTower_전체기간_월row수_참고,SensorTower_iOS_Net_USD_12개월,원매출_Gross_USD_수수료포함_12개월,원매출_Gross_KRW_수수료포함_12개월,원매출_Gross_KRW_억원_12개월,환율_KRW_per_USD,플랫폼수수료_가정,ST_일별row_일수,매출집계_메모,최근12개월_매출집계_시작일,최근12개월_매출집계_종료일,최근12개월_SensorTower_iOS_Net_USD,최근12개월_원매출_Gross_USD_수수료포함,최근12개월_원매출_Gross_KRW_수수료포함,최근12개월_원매출_Gross_KRW_억원,최근12개월_ST_일수,최근12개월_ST_매출상태
64c3c6780078dc01f8d184c3,HaoPlay (Hainan Haowan Entertainment),618c1a81acefd22ebfab7de4,"Darkwinter Network Technology Co., Ltd.",1502875095,少女前线2：追放,1590274853,1590274853.0,少女前线2：追放,散爆全新3D角色扮演策略游戏,"Darkwinter Network Technology Co., Ltd.","Darkwinter Network Technology Co., Ltd.","Darkwinter Network Technology Co., Ltd.",好玩娱乐/HaoPlay,하오플레이,HaoPlay,sensor_tower_company_alias,策略,전략,"6014,7017",Games/Strategy,게임/전략,Games,게임,Strategy,전략,서브컬처,서브컬처,서브컬처,서브컬처,19개 대분류 재태깅: 기존 서브컬처/애니메이션 분리,상,Strategy,전략,,,성공,,少女前线2：追放,"Darkwinter Network Technology Co., Ltd.",2023-12-20,2025-05-05,com.Sunborn.SnqxExilium,https://apps.apple.com/cn/app/id1590274853,https://www.qimai.cn/app/baseinfo/appid/1590274853/country/cn,qimai_appid_api,300.0,App ID direct,,sensor_tower_company_alias,2023-12-20,,ST_출시일없음,,少女前线2：追放,"Darkwinter Network Technology Co., Ltd.",https://app.sensortower.com/ios/cn/darkwinter-network-technology-co-ltd/app/shao-nu-qian-xian-2-zhui-fang/1590274853/,2023-12-20,2023-12-20,2023-12-20,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2023-12-20,2024-12-19,Qimai_출시일,2023-12-20,2024-12-19,Qimai_출시일,,,,5594143.599999997,7991633.71428571,11667785222.857136,116.67785222857135,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,366,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,3504623.150000001,5006604.500000002,7309642570.000003,73.09642570000003,365,정상
5d79c3fb3ea983392ff804c8,蓝鲸科技,5d79c3fb3ea983392ff804c7,蓝鲸科技,1071023329,烟雨江湖,1464655502,1464655502.0,烟雨江湖,还原你一个真实的江湖,蓝鲸科技,"Hangzhou Lanjing Network Technology Co., Ltd.",蓝鲸科技,蓝鲸科技,蓝鲸科技,,sensor_tower_chinese_raw_fill,角色扮演/字谜,RPG/字谜,"6014,7014,7019",Games/Role Playing/Word,게임/RPG/단어,Games,게임,Role Playing/Word,RPG/단어,MMORPG,MMORPG,MMORPG,MMORPG,19개 대분류 재태깅: 기존 MMORPG,상,Role Playing,RPG,Word,단어,성공,,烟雨江湖,蓝鲸科技,2019-09-11,2026-05-27,com.lanjing.yanyu.appstore,https://apps.apple.com/cn/app/id1464655502,https://www.qimai.cn/app/baseinfo/appid/1464655502/country/cn,existing_cache_app_id,,,,sensor_tower_chinese_raw_fill,2019-09-11,,ST_출시일없음,,烟雨江湖,蓝鲸科技,https://app.sensortower.com/ios/cn/lan-jing-ke-ji/app/yan-yu-jiang-hu/1464655502/,2019-09-11,2019-09-11,2019-09-11,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2019-09-11,2020-09-10,Qimai_출시일,2019-09-11,2020-09-10,Qimai_출시일,,,,6583952.049999997,9405645.785714282,13732242847.14285,137.3224284714285,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,366,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,2903829.940000001,4148328.485714287,6056559589.142859,60.56559589142859,239,정상
62f32a5044136e0eba10c9ba,Farlight Games,6a21f14b94116c18ed95cd15,上海莉莉丝计算机,1696267009,万龙觉醒：魔兽战场,6478580300,6478580300.0,万龙觉醒：魔兽战场,人手一只龙，战场大不同！,上海莉莉丝计算机,Shanghai Lilith Computer Technology Company Limited,上海莉莉丝计算机,莉莉丝,릴리스 게임즈,Lilith Games,sensor_tower_company_alias,策略,전략,"6014,7017",Games/Strategy,게임/전략,Games,게임,Strategy,전략,SLG/전략게임,하드 SLG,SLG/전략게임,하드 SLG,19개 대분류 재태깅: 기존 SLG 세부→하드 SLG,상,Strategy,전략,,,성공,,万龙觉醒：魔兽战场,上海莉莉丝计算机,2024-09-09,2026-05-21,com.lilithgames.samo.ios.cn,https://apps.apple.com/cn/app/id6478580300,https://www.qimai.cn/app/baseinfo/appid/6478580300/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2024-09-09,,ST_출시일없음,,万龙觉醒：魔兽战场,上海莉莉丝计算机,https://app.sensortower.com/ios/cn/shang-hai-li-li-si-ji-suan-ji/app/mo-long-jue-xing-mo-shou-zhan-chang/6478580300/,2024-09-09,2024-09-09,2024-09-09,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2024-09-09,2025-09-08,Qimai_출시일,2024-09-09,2025-09-08,Qimai_출시일,,,,9338798.510000013,13341140.728571448,19478065463.71432,194.7806546371432,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,3039271.6499999994,4341816.642857143,6339052298.571428,63.390522985714284,365,정상
55d93c4902ac645ad20a0251,JJWorld,56289e9f02ac6486a70135f8,JJWorld(Beijing) Network Technology Company Limited,472885643,JJ麻将-欢乐血流地方麻将全集,601750163,601750163.0,JJ麻将-欢乐血流地方麻将全集,超嗨血流 火热上线,JJWorld(Beijing) Network Technology Company Limited,"JJWorld(Beijing) network technology Co., LTD",JJWorld(Beijing) Network Technology Company Limited,竞技世界,JJ월드/징지스제,JJWorld,sensor_tower_company_alias,卡牌/桌面,카드/보드,"6014,7005,7004,6016",Games/Card/Board/Entertainment,게임/카드/보드/엔터테인먼트,Games,게임,Card/Board,카드/보드,보드/체스/마작,대중 체스/마작/카드,보드/체스/마작,대중 체스/마작/카드,19개 대분류 재태깅: 기존 보드/체스/마작,상,Card,카드,Board,보드,성공,,JJ麻将-欢乐血流地方麻将全集,JJWorld(Beijing) Network Technology Company Limited,2013-08-01,2025-09-03,cn.jj.jjmaj,https://apps.apple.com/cn/app/id601750163,https://www.qimai.cn/app/baseinfo/appid/601750163/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2013-08-01,2024-01-17,불일치,3821.0,JJ麻将-欢乐血流地方麻将全集,JJWorld(Beijing) Network Technology Company Limited,https://app.sensortower.com/ios/cn/jjworld-beijing-network-technology-company-limited/app/jjma-jiang-huan-le-xie-liu-di-fang-ma-jiang-quan-ji/601750163/,2013-08-01,2013-08-01,2024-01-17,SensorTower_출시일,Sensor Tower release_date 우선 사용,2024-01-17,2025-01-16,SensorTower_출시일,2024-01-17,2025-01-16,SensorTower_출시일,,,,3992857.019999997,5704081.457142853,8327958927.428566,83.27958927428566,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,366,Sensor Tower release_date 우선 사용,2025-06-01,2026-05-31,3391951.3,4845644.714285715,7074641282.857143,70.74641282857144,365,정상
65e043f88a35a9376e0b4afd,Shenzhen Jingxiu Network Technology,625001b5aa2ec14f5419536b,"Beijing Ruyi JIngxiu Network Technology Co., Ltd.",1611279752,世界启元 - 文明正版IP合作,6475004746,6475004746.0,世界启元 - 文明正版IP合作,跨时代海陆空战争策略手游,"Beijing Ruyi JIngxiu Network Technology Co., Ltd.","Beijing Ruyi JIngxiu Network Technology Co., Ltd.","Beijing Ruyi JIngxiu Network Technology Co., Ltd.","Beijing Ruyi JIngxiu Network Technology Co., Ltd.",Shenzhen Jingxiu Network Technology,Shenzhen Jingxiu Network Technology,raw,策略,전략,"6014,7017,6016",Games/Strategy/Entertainment,게임/전략/엔터테인먼트,Games,게임,Strategy,전략,비행 슈팅,비행 슈팅,비행 슈팅,비행 슈팅,19개 대분류 재태깅: 키워드/비행 슈팅,상,Strategy,전략,,,성공,,世界启元 - 文明正版IP合作,"Beijing Ruyi JIngxiu Network Technology Co., Ltd.",2024-07-16,2026-05-06,com.jingxiu.civ,https://apps.apple.com/cn/app/id6475004746,https://www.qimai.cn/app/baseinfo/appid/6475004746/country/cn,existing_cache_app_id,,,,sensor_tower_raw_fallback,2024-07-16,,ST_출시일없음,,世界启元 - 文明正版IP合作,"Beijing Ruyi JIngxiu Network Technology Co., Ltd.",https://app.sensortower.com/ios/cn/beijing-ruyi-jingxiu-network-technology-co-ltd/app/shi-jie-qi-yuan-wen-ming-zheng-ban-iphe-zuo/6475004746/,2024-07-16,2024-07-16,2024-07-16,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2024-07-16,2025-07-15,Qimai_출시일,2024-07-16,2025-07-15,Qimai_출시일,,,,14130316.45,20186166.35714286,29471802881.428574,294.71802881428573,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,2383483.75,3404976.785714286,4971266107.142858,49.71266107142858,365,정상
59b7b62b0211a63cb0aa8739,Tencent,5614b2f53f07e2077c000059,Tencent Mobile Games,446324237,三国群英传-霸王之业,1208410827,1208410827.0,三国群英传-霸王之业,正版三国战争策略手游,Tencent Mobile Games,Shenzhen Tencent Computer Systems Company Limited,Tencent Mobile Games,腾讯,텐센트,Tencent,sensor_tower_company_alias,策略,전략,"6014,7017,6016",Games/Strategy/Entertainment,게임/전략/엔터테인먼트,Games,게임,Strategy,전략,SLG/전략게임,하드 SLG,SLG/전략게임,하드 SLG,19개 대분류 재태깅: 기존 SLG 세부→하드 SLG,상,Strategy,전략,,,성공,,三国群英传-霸王之业,Tencent Mobile Games,2017-08-23,2026-05-07,com.tencent.sgqyz,https://apps.apple.com/cn/app/id1208410827,https://www.qimai.cn/app/baseinfo/appid/1208410827/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2017-08-23,2020-04-10,불일치,961.0,三国群英传-霸王之业,Tencent Mobile Games,https://app.sensortower.com/ios/cn/tencent-mobile-games/app/san-guo-qun-ying-chuan-ba-wang-zhi-ye/1208410827/,2017-08-23,2017-08-23,2020-04-10,SensorTower_출시일,Sensor Tower release_date 우선 사용,2020-04-10,2021-04-09,SensorTower_출시일,2020-04-10,2021-04-09,SensorTower_출시일,,,,15581288.350000003,22258983.357142866,32498115701.428577,324.98115701428577,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower release_date 우선 사용,2025-06-01,2026-05-31,3610991.200000001,5158558.857142859,7531495931.428575,75.31495931428574,365,정상
674a79386bf8b3554163cbf7,GameTree Entertainment,65167e138f5d386ecefac21b,"Shanghai Zishun Information Technology Co., Ltd.",1259664387,龙魂旅人,6566180801,6566180801.0,龙魂旅人,送1000抽+30000钻,"Shanghai Zishun Information Technology Co., Ltd.","Shanghai Zishun Information Technology Co., Ltd.","Shanghai Zishun Information Technology Co., Ltd.","Shanghai Zishun Information Technology Co., Ltd.",GameTree Entertainment,GameTree Entertainment,raw,角色扮演/卡牌,RPG/카드,"6014,6016,7014,7005",Games/Entertainment/Role Playing/Card,게임/엔터테인먼트/RPG/카드,Games,게임,Role Playing/Card,RPG/카드,카드게임,수집/육성 카드,카드게임,수집/육성 카드,19개 대분류 재태깅: 기존 카드,상,Role Playing,RPG,Card,카드,성공,,龙魂旅人,"Shanghai Zishun Information Technology Co., Ltd.",2025-06-05,2026-06-03,com.zlongame.cn.phoenix,https://apps.apple.com/cn/app/id6566180801,https://www.qimai.cn/app/baseinfo/appid/6566180801/country/cn,qimai_appid_api,300.0,App ID direct,,sensor_tower_raw_fallback,2025-06-05,,ST_출시일없음,,龙魂旅人,"Shanghai Zishun Information Technology Co., Ltd.",https://app.sensortower.com/ios/cn/shanghai-zishun-information-technology-co-ltd/app/long-hun-lu-ren/6566180801/,2025-06-05,2025-06-05,2025-06-05,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-05,2026-06-04,Qimai_출시일,2025-06-05,2026-06-04,Qimai_출시일,,,,5110209.119999997,7300298.74285714,10658436164.571424,106.58436164571424,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,5053688.569999997,7219555.099999996,10540550445.999994,105.40550445999995,361,정상
5e8da7f271753406f8f337bd,Tuyoo,562956803f07e28dd1025742,Tuyoo Online HK Limited,1021847690,富豪麻将,1503642891,1503642891.0,富豪麻将,主播热玩的全国麻将玩法合集,Tuyoo Online HK Limited,Tuyoo Online HK Limited,Tuyoo Online HK Limited,途游,투유,Tuyoo,sensor_tower_company_alias,卡牌,카드,"6014,7005",Games/Card,게임/카드,Games,게임,Card,카드,보드/체스/마작,대중 체스/마작/카드,보드/체스/마작,대중 체스/마작/카드,19개 대분류 재태깅: 기존 보드/체스/마작,상,Card,카드,,,성공,,富豪麻将,Tuyoo Online HK Limited,2020-04-07,2026-06-05,com.maj3D.qmmj,https://apps.apple.com/cn/app/id1503642891,https://www.qimai.cn/app/baseinfo/appid/1503642891/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2020-04-07,2021-06-04,불일치,423.0,富豪麻将,Tuyoo Online HK Limited,https://app.sensortower.com/ios/cn/tuyoo-online-hk-limited/app/fu-hao-ma-jiang/1503642891/,2020-04-07,2020-04-07,2021-06-04,SensorTower_출시일,Sensor Tower release_date 우선 사용,2021-06-04,2022-06-03,SensorTower_출시일,2021-06-04,2022-06-03,SensorTower_출시일,,,,15975748.289999995,22822497.557142854,33320846433.42857,333.2084643342857,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower release_date 우선 사용,2025-06-01,2026-05-31,3009042.9400000013,4298632.771428574,6276003846.285718,62.76003846285718,365,정상
6839f98b1c8fa56e8c98f9b2,光棱工作室,685ad0c618ab83295a17cdae,光棱工作室,1822498780,全境守卫,6744306036,6744306036.0,全境守卫,全新休闲塔防手游，来一次运气和实力的碰撞吧！,光棱工作室,"Hainan Dragon Egg Technology Co., Ltd.",光棱工作室,光棱工作室,光棱工作室,,sensor_tower_chinese_raw_fill,策略/休闲,전략/캐주얼,"6014,7017,7003",Games/Strategy/Casual,게임/전략/캐주얼,Games,게임,Strategy/Casual,전략/캐주얼,캐주얼,타워디펜스,캐주얼,타워디펜스,19개 대분류 재태깅: 키워드/타워디펜스,상,Strategy,전략,Casual,캐주얼,성공,,全境守卫,光棱工作室,2025-04-11,2026-05-28,com.hlygame.quanjingshouwei,https://apps.apple.com/cn/app/id6744306036,https://www.qimai.cn/app/baseinfo/appid/6744306036/country/cn,existing_cache_app_id,,,,sensor_tower_chinese_raw_fill,2025-04-11,,ST_출시일없음,,全境守卫,光棱工作室,https://app.sensortower.com/ios/cn/guang-leng-gong-zuo-shi/app/quan-jing-shou-wei/6744306036/,2025-04-11,2025-04-11,2025-04-11,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-04-11,2026-04-10,Qimai_출시일,2025-04-11,2026-04-10,Qimai_출시일,,,,4966778.710000003,7095398.157142862,10359281309.428576,103.59281309428576,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,316,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,5001800.150000004,7145428.785714292,10432326027.142866,104.32326027142867,365,정상
5b7ff4d4249f1f3327349d9f,Haling,5968eaefb24bda0d4000c5c6,"BAI XIANG NETWORK TECHNOLOGY (SHANGHAI) CO., LTD",1259686780,哈灵麻将-本地休闲棋牌,1426313974,1426313974.0,哈灵麻将-本地休闲棋牌,好朋友一起玩,"BAI XIANG NETWORK TECHNOLOGY (SHANGHAI) CO., LTD","BAI XIANG NETWORK TECHNOLOGY (SHANGHAI) CO., LTD","BAI XIANG NETWORK TECHNOLOGY (SHANGHAI) CO., LTD","BAI XIANG NETWORK TECHNOLOGY (SHANGHAI) CO., LTD",Haling,Haling,raw,家庭聚会/卡牌,패밀리/카드,"6014,6016,7009,7005",Games/Entertainment/Family/Card,게임/엔터테인먼트/패밀리/카드,Games,게임,Family/Card,패밀리/카드,보드/체스/마작,대중 체스/마작/카드,보드/체스/마작,대중 체스/마작/카드,19개 대분류 재태깅: 기존 보드/체스/마작,상,Family,패밀리,Card,카드,성공,,哈灵麻将-本地休闲棋牌,"BAI XIANG NETWORK TECHNOLOGY (SHANGHAI) CO., LTD",2018-08-24,2026-06-03,com.hlyx.ishmj,https://apps.apple.com/cn/app/id1426313974,https://www.qimai.cn/app/baseinfo/appid/1426313974/country/cn,existing_cache_app_id,,,,sensor_tower_raw_fallback,2018-08-24,2018-08-25,월일치_일자차이,1.0,哈灵麻将-本地休闲棋牌,"BAI XIANG NETWORK TECHNOLOGY (SHANGHAI) CO., LTD",https://app.sensortower.com/ios/cn/bai-xiang-network-technology-shanghai-co-ltd/app/ha-ling-ma-jiang-ben-di-xiu-xian-qi-pai/1426313974/,2018-08-24,2018-08-24,2018-08-25,SensorTower_출시일,Sensor Tower release_date 우선 사용,2018-08-25,2019-08-24,SensorTower_출시일,2018-08-25,2019-08-24,SensorTower_출시일,,,,91121.84,130174.05714285714,190054123.42857143,1.9005412342857144,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower release_date 우선 사용,2025-06-01,2026-05-31,3414193.9500000007,4877419.92857143,7121033095.714288,71.21033095714287,365,정상
5378889a830f782dbe0015ed,Tencent,5614b2f53f07e2077c000059,Tencent Mobile Games,446324237,天天酷跑,653350791,653350791.0,天天酷跑,大家都在玩的国民跑酷手游,Tencent Mobile Games,Shenzhen Tencent Computer Systems Company Limited,Tencent Mobile Games,腾讯,텐센트,Tencent,sensor_tower_company_alias,冒险/动作,어드벤처/액션,"6014,7002,6016,7001",Games/Adventure/Entertainment/Action,게임/어드벤처/엔터테인먼트/액션,Games,게임,Adventure/Action,어드벤처/액션,캐주얼,라이트 경쟁,캐주얼,라이트 경쟁,19개 대분류 재태깅: 기존 io 라이트 경쟁,상,Adventure,어드벤처,Action,액션,성공,,天天酷跑,Tencent Mobile Games,2013-09-15,2026-04-29,com.tencent.pao,https://apps.apple.com/cn/app/id653350791,https://www.qimai.cn/app/baseinfo/appid/653350791/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2013-09-15,,ST_출시일없음,,天天酷跑,Tencent Mobile Games,https://app.sensortower.com/ios/cn/tencent-mobile-games/app/tian-tian-ku-pao/653350791/,2013-09-15,2013-09-15,2013-09-15,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2013-09-15,2014-09-14,Qimai_출시일,2013-09-15,2014-09-14,Qimai_출시일,,,,58585209.40999998,83693156.29999998,122192008197.99995,1221.9200819799996,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,365,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,3416950.4200000004,4881357.742857143,7126782304.571429,71.2678230457143,365,정상
5861e58e0211a6082f001ce1,Enjoymi Mobile Games,5861e58e0211a6082f001ce0,Enjoymi Mobile Games,1187917221,三国战纪：风云再起,1187917222,1187917222.0,三国战纪：风云再起,IGS正版授权街机手游,Enjoymi Mobile Games,"Shanghai Enjoymi Technology Co., Ltd.",Enjoymi Mobile Games,Enjoymi Mobile Games,Enjoymi Mobile Games,Enjoymi Mobile Games,raw,动作/角色扮演,액션/RPG,"6014,7001,7014",Games/Action/Role Playing,게임/액션/RPG,Games,게임,Action/Role Playing,액션/RPG,SLG/전략게임,하드 SLG,SLG/전략게임,하드 SLG,19개 대분류 재태깅: 기존 SLG 세부→하드 SLG,상,Action,액션,Role Playing,RPG,성공,,三国战纪：风云再起,Enjoymi Mobile Games,2016-12-26,2026-06-11,com.enjoymi.sgzj.fb1,https://apps.apple.com/cn/app/id1187917222,https://www.qimai.cn/app/baseinfo/appid/1187917222/country/cn,existing_cache_app_id,,,,sensor_tower_raw_fallback,2016-12-26,,ST_출시일없음,,三国战纪：风云再起,Enjoymi Mobile Games,https://app.sensortower.com/ios/cn/enjoymi-mobile-games/app/san-guo-zhan-ji-feng-yun-zai-qi/1187917222/,2016-12-26,2016-12-26,2016-12-26,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2016-12-26,2017-12-25,Qimai_출시일,2016-12-26,2017-12-25,Qimai_출시일,,,,783504.8500000002,1119292.6428571432,1634167258.571429,16.34167258571429,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,263,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,3750272.490000001,5357532.12857143,7821996907.714288,78.21996907714288,365,정상
65061dc2bcc45953fb8e81d3,FriendTimes,57acae162d17a85ab2004c76,FriendTimes Technology Inc.,1142947048,浮生忆玲珑,1527968237,1527968237.0,浮生忆玲珑,古风甜宠探案手游,FriendTimes Technology Inc.,FriendTimes Technology Inc.,FriendTimes Technology Inc.,友谊时光,프렌드타임즈,FriendTimes,sensor_tower_company_alias,角色扮演,RPG,"6014,7014",Games/Role Playing,게임/RPG,Games,게임,Role Playing,RPG,여성향 전용,오토메 연애 RPG,여성향 전용,오토메 연애 RPG,19개 대분류 재태깅: 수동검수: 고풍 여성향/연애 RPG,상,Role Playing,RPG,,,성공,,浮生忆玲珑,FriendTimes Technology Inc.,2023-12-31,2025-12-30,com.gf.p6cncn.hwyios.app,https://apps.apple.com/cn/app/id1527968237,https://www.qimai.cn/app/baseinfo/appid/1527968237/country/cn,existing_cache_app_id,,,,sensor_tower_company_alias,2023-12-31,,ST_출시일없음,,浮生忆玲珑,FriendTimes Technology Inc.,https://app.sensortower.com/ios/cn/friendtimes-technology-inc/app/fu-sheng-yi-ling-long/1527968237/,2023-12-31,2023-12-31,2023-12-31,Qimai_출시일,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2023-12-31,2024-12-30,Qimai_출시일,2023-12-31,2024-12-30,Qimai_출시일,,,,10352640.20000001,14789486.000000017,21592649560.000023,215.92649560000024,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,366,Sensor Tower 출시일 없음 → Qimai 출시일 사용,2025-06-01,2026-05-31,2620924.3199999994,3744177.599999999,5466499295.999999,54.66499295999999,365,정상
6556df36dbe27a32644c32ed,Khorgos Xingjia Network Technology,6556df36dbe27a32644c32ec,"Khorgos Xingjia Network Technology Co., Ltd",1716140095,最强祖师,6468993345,6468993345.0,最强祖师,快乐摸鱼修仙手游,"Khorgos Xingjia Network Technology Co., Ltd","Khorgos Xingjia Network Technology Co.,Ltd","Khorgos Xingjia Network Technology Co., Ltd","Khorgos Xingjia Network Technology Co., Ltd",Khorgos Xingjia Network Technology,Khorgos Xingjia Network Technology,raw,模拟/卡牌,시뮬레이션/카드,"6014,7015,7005",Games/Simulation/Card,게임/시뮬레이션/카드,Games,게임,Simulation/Card,시뮬레이션/카드,카드게임,수집/육성 카드,카드게임,수집/육성 카드,19개 대분류 재태깅: 기존 카드,상,Simulation,시뮬레이션,Card,카드,성공,,最强祖师,"Khorgos Xingjia Network Technology Co., Ltd",2024-01-31,2026-06-01,com.zushizq.ios,https://apps.apple.com/cn/app/id6468993345,https://www.qimai.cn/app/baseinfo/appid/6468993345/country/cn,existing_cache_app_id,,,,sensor_tower_raw_fallback,2024-01-31,2024-01-12,월일치_일자차이,-19.0,最强祖师,"Khorgos Xingjia Network Technology Co., Ltd",https://app.sensortower.com/ios/cn/khorgos-xingjia-network-technology-co-ltd/app/zui-qiang-zu-shi/6468993345/,2024-01-31,2024-01-31,2024-01-12,SensorTower_출시일,Sensor Tower release_date 우선 사용,2024-01-12,2025-01-11,SensorTower_출시일,2024-01-12,2025-01-11,SensorTower_출시일,,,,21107390.619999964,30153415.17142852,44023986150.28564,440.23986150285634,1460,Sensor Tower iOS Net / 0.70 = 수수료 포함 원매출,346,Sensor Tower release_date 우선 사용,2025-06-01,2026-05-31,3378788.0999999978,4826840.14285714,7047186608.5714245,70.47186608571424,339,정상
