순위,게임명_중문,게임명_한글_초안,개발사_한글,개발사_중문,战略大品类Tag,战略细分品类Tag,전략대분류_KO,전략세부분류_KO,전략Tag_신뢰도,ST_대표장르_KO,ST_세부장르_KO,Qimai_장르_KO,매출집계_시작일,매출집계_종료일,출시일_기준,iOS_Net_USD_12개월,Gross_USD_12개월,Gross_KRW_원_12개월,Gross_KRW_억원_12개월,App_ID,AppStore_URL,Qimai_URL,SensorTower_URL,개발사_위치_중문,개발사_위치_한글,개발사_지역_중문,개발사_지역_한글,개발사_위치_위도,개발사_위치_경도,개발사_위치_신뢰도,개발사_위치_근거,iOS_Gross_KRW_원_12개월,iOS_Gross_KRW_억원_12개월,iOS_Gross_USD_12개월,최근12개월_Gross_USD_12개월,최근12개월_Gross_KRW_원_12개월,최근12개월_Gross_KRW_억원_12개월,최근12개월_iOS_Net_USD_12개월,최근12개월_매출집계_시작일,최근12개월_매출집계_종료일,최근12개월_iOS_Gross_KRW_원_12개월,최근12개월_iOS_Gross_KRW_억원_12개월,최근12개월_iOS_Gross_USD_12개월
447,足球大师黄金一代-2026新赛季开启,足球大师黄金一代-2026新赛季开启,가이아/GALA Sports,盖娅互娱/GALA Sports,경기/스포츠·레이싱,스포츠,경기/스포츠·레이싱,스포츠,상,시뮬레이션,시뮬레이션/스포츠,시뮬레이션/스포츠,2017-02-20,2018-02-19,Qimai_출시일,3712390.170000001,10606829.057142861,15485970423.428577,154.85970423428577,1189917036,https://apps.apple.com/cn/app/id1189917036,https://www.qimai.cn/app/baseinfo/appid/1189917036/country/cn,https://app.sensortower.com/ios/cn/gala-sports-technology-limited/app/zu-qiu-da-shi-huang-jin-dai-2026xin-sai-ji-kai-qi/1189917036/,北京,베이징,北京市,베이징시,39.9042,116.4074,high,대표 개발사/브랜드 매핑: 盖娅 → 北京,7742985211.714289,77.42985211714289,5303414.528571431,524670.6285714287,766019117.714286,7.66019117714286,183634.72000000003,2025-06-01,2026-05-31,383009558.857143,3.83009558857143,262335.31428571435
448,一路狂飙,一路狂飙,Poker City,"SHI YI NETWORK TECHNOLOGY (SHANGHAI) CO., LTD",FPS/TPS,FPS,FPS/TPS,FPS,상,캐주얼,캐주얼/전략,캐주얼/전략,2025-08-06,2026-08-05,Qimai_출시일,3657949.51,10451284.314285716,15258875098.857145,152.58875098857146,6746738620,https://apps.apple.com/cn/app/id6746738620,https://www.qimai.cn/app/baseinfo/appid/6746738620/country/cn,https://app.sensortower.com/ios/cn/shi-yi-network-technology-shanghai-co-ltd/app/lu-kuang-biao/6746738620/,上海,상하이,上海市,상하이시,31.2304,121.4737,high,대표 개발사/브랜드 매핑: SHANGHAI → 上海,7629437549.428573,76.29437549428573,5225642.157142858,9535800.171428574,13922268250.285719,139.2226825028572,3337530.0600000005,2025-06-01,2026-05-31,6961134125.142859,69.6113412514286,4767900.085714287
449,《喵星大作战》,《喵星大作战》,Nazara Technologies,Nazara Publishing,캐주얼,라이트 경쟁,캐주얼,라이트 경쟁,상,캐주얼,캐주얼/액션,캐주얼/액션,2017-04-19,2018-04-18,SensorTower_출시일,3617027.849999999,10334365.285714282,15088173317.14285,150.88173317142852,1208561922,https://apps.apple.com/cn/app/id1208561922,https://www.qimai.cn/app/baseinfo/appid/1208561922/country/cn,https://app.sensortower.com/ios/cn/nazara-publishing/app/miao-xing-da-zuo-zhan/1208561922/,海外/未确认,해외/미확인,海外/未确认,해외/미확인,,,review,공개 본사 위치 미확인/해외 개발사 또는 데이터상 단서 부족,7544086658.571425,75.44086658571426,5167182.642857141,713297.6571428573,1041414579.4285717,10.414145794285718,249654.18000000005,2025-06-01,2026-05-31,520707289.71428585,5.207072897142859,356648.82857142866
450,冒险大作战,冒险大作战,Joy Net Games,"Guangzhou Shangchen Information Technology Co., Ltd",캐주얼,방치,캐주얼,방치,상,RPG,RPG/어드벤처,RPG/어드벤처,2024-01-09,2025-01-08,Qimai_출시일,3608397.6400000006,10309707.542857146,15052173012.571432,150.52173012571433,6470340918,https://apps.apple.com/cn/app/id6470340918,https://www.qimai.cn/app/baseinfo/appid/6470340918/country/cn,https://app.sensortower.com/ios/cn/guangzhou-shangchen-information-technology-co-ltd/app/mou-xian-da-zuo-zhan/6470340918/,广州,광저우,广东省,광둥성,23.1291,113.2644,high,대표 개발사/브랜드 매핑: Guangzhou → 广州,7526086506.285716,75.26086506285716,5154853.771428573,403799.2571428574,589546915.4285718,5.895469154285718,141329.74000000008,2025-06-01,2026-05-31,294773457.7142859,2.947734577142859,201899.6285714287
451,三国志幻想大陆2：枭之歌,三国志幻想大陆2：枭之歌,링시/알리바바,灵犀互娱/阿里,카드게임,수집/육성 카드,카드게임,수집/육성 카드,상,카드,카드/전략,카드/전략,2025-05-15,2026-05-14,Qimai_출시일,3606103.519999997,10303152.914285706,15042603254.857132,150.42603254857133,6740899584,https://apps.apple.com/cn/app/id6740899584,https://www.qimai.cn/app/baseinfo/appid/6740899584/country/cn,https://app.sensortower.com/ios/cn/lingxi-games-inc/app/san-guo-zhi-huan-xiang-da-lu-2-xiao-zhi-ge/6740899584/,广州,광저우,广东省,광둥성,23.1291,113.2644,high,대표 개발사/브랜드 매핑: 灵犀互娱 → 广州,7521301627.428566,75.21301627428566,5151576.457142853,3173012.228571432,4632597853.714291,46.3259785371429,1110554.280000001,2025-06-01,2026-05-31,2316298926.8571453,23.16298926857145,1586506.114285716
452,口袋奇兵,口袋奇兵,北京江娱互动科技有限公司,北京江娱互动科技有限公司,SLG/전략게임,라이트 SLG,SLG/전략게임,라이트 SLG,상,RPG,RPG/전략,RPG/전략,2019-07-12,2020-07-11,SensorTower_출시일,3598492.2500000014,10281406.428571433,15010853385.714293,150.10853385714293,1459358814,https://apps.apple.com/cn/app/id1459358814,https://www.qimai.cn/app/baseinfo/appid/1459358814/country/cn,https://app.sensortower.com/ios/cn/bei-jing-jiang-yu-hu-dong-ke-ji-you-xian-gong-si/app/kou-dai-qi-bing/1459358814/,北京,베이징,北京市,베이징시,39.9042,116.4074,medium,법인/개발사명 도시 단서: 北京,7505426692.857146,75.05426692857147,5140703.214285716,34161530.0,49875833800.0,498.758338,11956535.5,2025-06-01,2026-05-31,24937916900.0,249.379169,17080765.0
453,黑子的篮球：街头对决,黑子的篮球：街头对决,5X게임즈,5X Games,경기/스포츠·레이싱,스포츠,경기/스포츠·레이싱,스포츠,상,스포츠,스포츠/액션,스포츠/액션,2025-07-15,2026-07-14,Qimai_출시일,3583143.020000001,10237551.485714288,14946825169.14286,149.4682516914286,6741651247,https://apps.apple.com/cn/app/id6741651247,https://www.qimai.cn/app/baseinfo/appid/6741651247/country/cn,https://app.sensortower.com/ios/cn/chengdu-dyyf-technology-co-ltd/app/hei-zi-de-lan-qiu-jie-tou-dui-jue/6741651247/,成都,청두,四川省,쓰촨성,30.5728,104.0668,high,대표 개발사/브랜드 매핑: Chengdu → 成都,7473412584.57143,74.7341258457143,5118775.742857144,10224900.057142861,14928354083.428577,149.2835408342858,3578715.0200000014,2025-06-01,2026-05-31,7464177041.714289,74.6417704171429,5112450.028571431
454,乱涂彩世界,乱涂彩世界,톈티 네트워크,天梯网络,카드게임,수집/육성 카드,카드게임,수집/육성 카드,상,캐주얼,캐주얼/카드,캐주얼/카드,2026-04-27,2027-04-26,Qimai_출시일,3562282.06,10177948.742857143,14859805164.571428,148.5980516457143,6752448507,https://apps.apple.com/cn/app/id6752448507,https://www.qimai.cn/app/baseinfo/appid/6752448507/country/cn,https://app.sensortower.com/ios/cn/yan-zhou-tian-ti-wang-luo-ke-ji-you-xian-gong-si/app/luan-tu-cai-shi-jie/6752448507/,深圳,선전,广东省,광둥성,22.5431,114.0579,high,대표 개발사/브랜드 매핑: 天梯网络 → 深圳,7429902582.285714,74.29902582285715,5088974.371428572,8387761.800000002,12246132228.000002,122.46132228000002,2935716.6300000004,2025-06-01,2026-05-31,6123066114.000001,61.23066114000001,4193880.900000001
455,地下城堡2: 黑暗觉醒,地下城堡2: 黑暗觉醒,Xiamen Taojin Interactive Network,"XIAMEN TAOJIN INTERACTIVE NETWORK CO.,LTD",서브컬처,서브컬처,서브컬처,서브컬처,상,RPG,RPG/어드벤처,RPG/어드벤처,2016-08-18,2017-08-17,Qimai_출시일,3552834.08,10150954.514285715,14820393590.857143,148.20393590857142,1110646984,https://apps.apple.com/cn/app/id1110646984,https://www.qimai.cn/app/baseinfo/appid/1110646984/country/cn,https://app.sensortower.com/ios/cn/xiamen-taojin-interactive-network-co-ltd/app/di-xia-cheng-bao-2-hei-an-jue-xing/1110646984/,厦门,샤먼,福建省,푸젠성,24.4798,118.0894,high,대표 개발사/브랜드 매핑: Xiamen → 厦门,7410196795.428572,74.10196795428571,5075477.257142858,1595529.2571428565,2329472715.4285703,23.294727154285702,558435.2399999998,2025-06-01,2026-05-31,1164736357.7142851,11.647363577142851,797764.6285714282
456,我比武特牛,我比武特牛,Chengdu Lingfeng Mutual Entertainment Technology,"Chengdu Lingfeng Mutual Entertainment Technology Co.,Ltd",캐주얼,라이트 경쟁,캐주얼,라이트 경쟁,상,캐주얼,캐주얼/액션,캐주얼/액션,2023-07-24,2024-07-23,Qimai_출시일,3547550.64,10135858.971428571,14798354098.285713,147.98354098285714,6448554155,https://apps.apple.com/cn/app/id6448554155,https://www.qimai.cn/app/baseinfo/appid/6448554155/country/cn,https://app.sensortower.com/ios/cn/chengdu-lingfeng-mutual-entertainment-technology-co-ltd/app/wo-bi-wu-te-niu/6448554155/,成都,청두,四川省,쓰촨성,30.5728,104.0668,high,대표 개발사/브랜드 매핑: Chengdu → 成都,7399177049.142857,73.99177049142857,5067929.485714286,562824.2857142856,821723457.142857,8.21723457142857,196988.49999999997,2025-06-01,2026-05-31,410861728.5714285,4.108617285714285,281412.1428571428
457,放开那三国,放开那三国,바벨타임,巴别时代,카드게임,수집/육성 카드,카드게임,수집/육성 카드,상,RPG,RPG/카드,RPG/카드,2016-05-11,2017-05-10,SensorTower_출시일,3500798.500000003,10002281.428571437,14603330885.714298,146.03330885714297,680465449,https://apps.apple.com/cn/app/id680465449,https://www.qimai.cn/app/baseinfo/appid/680465449/country/cn,https://app.sensortower.com/ios/cn/babeltime-inc/app/fang-kai-na-san-guo/680465449/,北京,베이징,北京市,베이징시,39.9042,116.4074,high,대표 개발사/브랜드 매핑: 巴别时代 → 北京,7301665442.857149,73.01665442857148,5001140.714285718,1345580.199999999,1964547091.9999983,19.645470919999983,470953.06999999966,2025-06-01,2026-05-31,982273545.9999992,9.822735459999992,672790.0999999995
458,《神仙道》高清重制版,《神仙道》高清重制版,XD/신동 네트워크,心动网络,SLG/전략게임,라이트 SLG,SLG/전략게임,라이트 SLG,상,전략,전략/RPG,전략/RPG,2016-03-30,2017-03-29,SensorTower_출시일,3483188.6500000013,9951967.571428576,14529872654.28572,145.2987265428572,1066751995,https://apps.apple.com/cn/app/id1066751995,https://www.qimai.cn/app/baseinfo/appid/1066751995/country/cn,https://app.sensortower.com/ios/cn/x-d-network-inc/app/shen-xian-dao-gao-qing-zhong-zhi-ban/1066751995/,上海,상하이,上海市,상하이시,31.2304,121.4737,high,대표 개발사/브랜드 매핑: 心动网络 → 上海,7264936327.14286,72.6493632714286,4975983.785714288,1522323.9999999995,2222593039.9999995,22.225930399999996,532813.3999999998,2025-06-01,2026-05-31,1111296519.9999998,11.112965199999998,761161.9999999998
459,全民农场,全民农场,텐센트,腾讯,SLG/전략게임,하드 SLG,SLG/전략게임,하드 SLG,상,시뮬레이션,시뮬레이션/전략,시뮬레이션/전략,2014-07-26,2015-07-25,Qimai_출시일,3482270.609999997,9949344.599999994,14526043115.99999,145.2604311599999,791111694,https://apps.apple.com/cn/app/id791111694,https://www.qimai.cn/app/baseinfo/appid/791111694/country/cn,https://app.sensortower.com/ios/cn/tencent-mobile-games/app/quan-min-nong-chang/791111694/,深圳,선전,广东省,광둥성,22.5431,114.0579,high,대표 개발사/브랜드 매핑: 腾讯 → 深圳,7263021557.999995,72.63021557999996,4974672.299999997,1730853.6857142858,2527046381.1428566,25.270463811428566,605798.79,2025-06-01,2026-05-31,1263523190.5714283,12.635231905714283,865426.8428571429
460,热血美职篮,热血美职篮,텐센트,腾讯,경기/스포츠·레이싱,스포츠,경기/스포츠·레이싱,스포츠,상,액션,액션/스포츠,액션/스포츠,2025-05-08,2026-05-07,Qimai_출시일,3448283.72,9852239.2,14384269231.999998,143.84269231999997,6497568585,https://apps.apple.com/cn/app/id6497568585,https://www.qimai.cn/app/baseinfo/appid/6497568585/country/cn,https://app.sensortower.com/ios/cn/shenzhen-tencent-tianyou-technology-ltd/app/re-xie-mei-zhi-lan/6497568585/,深圳,선전,广东省,광둥성,22.5431,114.0579,high,대표 개발사/브랜드 매핑: 腾讯 → 深圳,7192134615.999999,71.92134615999998,4926119.6,6666644.857142849,9733301491.42856,97.3330149142856,2333325.699999997,2025-06-01,2026-05-31,4866650745.71428,48.6665074571428,3333322.4285714244
461,浪漫餐厅™-Gossip Harbor,浪漫餐厅™-Gossip Harbor,해피엘리먼츠/러위안쑤,乐元素,"머지, 퍼즐, 합성","머지, 퍼즐, 합성","머지, 퍼즐, 합성","머지, 퍼즐, 합성",상,캐주얼,캐주얼/퍼즐,캐주얼/益智解谜,2024-04-17,2025-04-16,Qimai_출시일,3417796.2800000007,9765132.228571432,14257093053.71429,142.5709305371429,6472696051,https://apps.apple.com/cn/app/id6472696051,https://www.qimai.cn/app/baseinfo/appid/6472696051/country/cn,https://app.sensortower.com/ios/cn/ning-meng-qu-qi/app/lang-man-can-ting-gossip-harbor/6472696051/,北京,베이징,北京市,베이징시,39.9042,116.4074,high,대표 개발사/브랜드 매핑: 乐元素 → 北京,7128546526.857145,71.28546526857146,4882566.114285716,31660044.59999999,46223665115.999985,462.23665115999984,11081015.609999996,2025-06-01,2026-05-31,23111832557.999992,231.11832557999992,15830022.299999995
462,足球在线4移动版(FC Online M),足球在线4移动版(FC Online M),텐센트,腾讯,경기/스포츠·레이싱,스포츠,경기/스포츠·레이싱,스포츠,상,스포츠,스포츠/시뮬레이션,스포츠/시뮬레이션,2018-09-01,2019-08-31,Qimai_출시일,3415939.21,9759826.314285714,14249346418.857143,142.49346418857144,1387396500,https://apps.apple.com/cn/app/id1387396500,https://www.qimai.cn/app/baseinfo/appid/1387396500/country/cn,https://app.sensortower.com/ios/cn/tencent-mobile-games/app/zu-qiu-zai-xian-4yi-dong-ban-fc-online-m/1387396500/,深圳,선전,广东省,광둥성,22.5431,114.0579,high,대표 개발사/브랜드 매핑: 腾讯 → 深圳,7124673209.428572,71.24673209428572,4879913.157142857,16178115.400000013,23620048484.00002,236.2004848400002,5662340.390000004,2025-06-01,2026-05-31,11810024242.00001,118.1002424200001,8089057.700000007
463,神域纪元,神域纪元,37게임즈,三七互娱,ARPG,ARPG,ARPG,ARPG,상,RPG,RPG/액션,RPG/액션,2024-09-18,2025-09-17,Qimai_출시일,3391588.140000001,9690251.828571431,14147767669.71429,141.4776766971429,6593670773,https://apps.apple.com/cn/app/id6593670773,https://www.qimai.cn/app/baseinfo/appid/6593670773/country/cn,https://app.sensortower.com/ios/cn/anhui-leihu-network-technology-co-ltd/app/shen-yu-ji-yuan/6593670773/,广州,광저우,广东省,광둥성,23.1291,113.2644,high,대표 개발사/브랜드 매핑: 三七互娱 → 广州,7073883834.857145,70.73883834857145,4845125.914285716,557027.8285714289,813260629.7142862,8.132606297142862,194959.7400000001,2025-06-01,2026-05-31,406630314.8571431,4.066303148571431,278513.91428571445
464,不良人：破局,不良人：破局,海南幻游网络科技有限公司,海南幻游网络科技有限公司,카드게임,수집/육성 카드,카드게임,수집/육성 카드,상,카드,카드/RPG,카드/RPG,2025-05-20,2026-05-19,Qimai_출시일,3383431.499999998,9666947.142857138,14113742828.57142,141.1374282857142,6741955195,https://apps.apple.com/cn/app/id6741955195,https://www.qimai.cn/app/baseinfo/appid/6741955195/country/cn,https://app.sensortower.com/ios/cn/hai-nan-huan-you-wang-luo-ke-ji-you-xian-gong-si/app/bu-liang-ren-po-ju/6741955195/,海外/未确认,해외/미확인,海外/未确认,해외/미확인,,,review,공개 본사 위치 미확인/해외 개발사 또는 데이터상 단서 부족,7056871414.28571,70.5687141428571,4833473.571428569,6740526.657142862,9841168919.428577,98.41168919428577,2359184.330000001,2025-06-01,2026-05-31,4920584459.714289,49.205844597142885,3370263.328571431
465,斗破苍穹：少年崛起-动画正版授权,斗破苍穹：少年崛起-动画正版授权,GuangzhouTianying Information Technology,"GuangzhouTianying Information Technology Co.,Ltd.",서브컬처,서브컬처,서브컬처,서브컬처,상,RPG,RPG/카드,RPG/카드,2026-03-06,2027-03-05,Qimai_출시일,3361050.9300000006,9603002.657142859,14020383879.428574,140.20383879428573,6757746366,https://apps.apple.com/cn/app/id6757746366,https://www.qimai.cn/app/baseinfo/appid/6757746366/country/cn,https://app.sensortower.com/ios/cn/guangzhoutianying-information-technology-co-ltd/app/dou-po-cang-qiong-shao-nian-jue-qi-dong-hua-zheng-ban-shou-quan/6757746366/,广州,광저우,广东省,광둥성,23.1291,113.2644,high,대표 개발사/브랜드 매핑: Guangzhou → 广州,7010191939.714287,70.10191939714286,4801501.3285714295,9603002.657142859,14020383879.428574,140.20383879428573,3361050.9300000006,2025-06-01,2026-05-31,7010191939.714287,70.10191939714286,4801501.3285714295
466,影之诗,影之诗,넷이즈,网易,서브컬처,서브컬처,서브컬처,서브컬처,상,카드,카드/전략,카드/전략,2018-04-26,2019-04-25,Qimai_출시일,3356566.7500000023,9590190.714285722,14001678442.857155,140.01678442857155,1297191124,https://apps.apple.com/cn/app/id1297191124,https://www.qimai.cn/app/baseinfo/appid/1297191124/country/cn,https://app.sensortower.com/ios/cn/wang-yi-yi-dong-you-xi/app/ying-zhi-shi/1297191124/,杭州,항저우,浙江省,저장성,30.2741,120.1551,high,대표 개발사/브랜드 매핑: 网易 → 杭州,7000839221.428577,70.00839221428578,4795095.357142861,7595911.428571442,11090030685.714306,110.90030685714306,2658569.0000000047,2025-06-01,2026-05-31,5545015342.857153,55.45015342857153,3797955.714285721
467,美食小当家,美食小当家,AppLovin,"Beijing Liu Xin Technology Co., Ltd",MMORPG,MMORPG,MMORPG,MMORPG,상,캐주얼,캐주얼/시뮬레이션,캐주얼/시뮬레이션,2020-06-22,2021-06-21,SensorTower_출시일,3352745.48,9579272.8,13985738288.000002,139.85738288000002,1468445407,https://apps.apple.com/cn/app/id1468445407,https://www.qimai.cn/app/baseinfo/appid/1468445407/country/cn,https://app.sensortower.com/ios/cn/beijing-liu-xin-technology-co-ltd/app/mei-shi-xiao-dang-jia/1468445407/,北京,베이징,北京市,베이징시,39.9042,116.4074,high,대표 개발사/브랜드 매핑: Beijing → 北京,6992869144.000001,69.92869144000001,4789636.4,2365603.9142857157,3453781714.857145,34.53781714857145,827961.3700000005,2025-06-01,2026-05-31,1726890857.4285724,17.268908574285724,1182801.9571428578
468,梦幻旅行,梦幻旅行,해피엘리먼츠/러위안쑤,乐元素,"머지, 퍼즐, 합성","머지, 퍼즐, 합성","머지, 퍼즐, 합성","머지, 퍼즐, 합성",상,퍼즐,퍼즐/캐주얼,益智解谜/캐주얼,2024-12-04,2025-12-03,Qimai_출시일,3324929.9799999995,9499799.942857143,13869707916.571428,138.69707916571429,1163694245,https://apps.apple.com/cn/app/id1163694245,https://www.qimai.cn/app/baseinfo/appid/1163694245/country/cn,https://app.sensortower.com/ios/cn/ning-meng-wei-qu/app/meng-huan-lu-xing/1163694245/,北京,베이징,北京市,베이징시,39.9042,116.4074,high,대표 개발사/브랜드 매핑: 乐元素 → 北京,6934853958.285714,69.34853958285714,4749899.971428571,9465054.885714296,13818980133.142872,138.18980133142873,3312769.210000004,2025-06-01,2026-05-31,6909490066.571436,69.09490066571436,4732527.442857148
